DepMap_ID	source	improve_sample_id	improve_chem_id	study	auc	ic50	ec50	ec50se	r2fit	einf	hs	aac1	auc1	dss1
ACH-000447	gCSI	ACH-000447	Drug_279	241297	0.7077	5.583	5.583	12.65	0.6302	0.0	0.4387	0.0542	0.9458	0.0093
ACH-000330	gCSI	ACH-000330	Drug_1127	241666	0.4554	7.734	7.769	0.0121	0.9995	0.1329	3.858	0.5103	0.4897	0.4914
ACH-000505	gCSI	ACH-000505	Drug_1493	239082	0.6467	6.378	6.508	0.0866	0.9817	0.1549	1.244	0.4008	0.5992	0.3617
ACH-000582	gCSI	ACH-000582	Drug_279	241243	0.9937		3.955	0.0	-0.0	0.9875	0.0	0.0063	0.9937	0.0
ACH-000974	gCSI	ACH-000974	Drug_895	240724	0.7621	5.421	5.421	0.0561	0.997	0.0	1.23	0.2005	0.7995	0.1683
ACH-000849	gCSI	ACH-000849	Drug_1005	238216	0.7284	5.63	5.63	17.35	0.9159	0.0	2.078	0.0086	0.9914	0.0006
ACH-000984	gCSI	ACH-000984	Drug_1005	238118	0.6999	5.8	5.8	932.4	0.7625	0.0	4.0	0.0042	0.9958	0.0002
ACH-000231	gCSI	ACH-000231	Drug_1493	238965	0.762	5.918	6.012	0.138	0.9399	0.2903	4.0	0.2442	0.7558	0.224
ACH-000643	gCSI	ACH-000643	Drug_883	239324	0.7978		6.636	0.5133	0.9096	0.5424	0.5627	0.2014	0.7986	0.1281
ACH-000776	gCSI	ACH-000776	Drug_1493	239057	0.51	7.006	7.03	0.0676	0.9877	0.0297	1.14	0.5909	0.4091	0.5552
ACH-000364	gCSI	ACH-000364	Drug_1105	238752	0.4638	7.992	8.246	0.0849	0.9862	0.2417	1.129	0.3432	0.6568	0.2984
ACH-000582	gCSI	ACH-000582	Drug_501	239636	0.91		7.055	0.4347	0.5654	0.8233	4.0	0.0952	0.9048	0.0421
ACH-000260	gCSI	ACH-000260	Drug_201	243551	0.625	6.321	6.358	0.0429	0.9969	0.046	1.137	0.342	0.658	0.3051
ACH-000998	gCSI	ACH-000998	Drug_1493	238836	0.7627	5.375	5.391	0.3238	0.9777	0.0131	0.7419	0.2188	0.7812	0.1685
ACH-000994	gCSI	ACH-000994	Drug_1005	238117	0.6794	5.924	5.924	4.93	0.9796	0.0	2.578	0.0218	0.9782	0.0104
ACH-000450	gCSI	ACH-000450	Drug_1105	238622	0.5096	8.464	8.756	0.0344	0.9944	0.3813	2.141	0.3622	0.6378	0.3213
ACH-000311	gCSI	ACH-000311	Drug_1105	238477	0.4554	8.277	8.423	0.0318	0.9945	0.2611	2.209	0.368	0.632	0.3368
ACH-000273	gCSI	ACH-000273	Drug_895	240703	0.7127	5.802	5.82	0.0148	0.9988	0.0527	2.688	0.2783	0.7217	0.2615
ACH-000663	gCSI	ACH-000663	Drug_201	243503	0.7613	5.733	5.933	0.0874	0.9806	0.259	1.586	0.1829	0.8171	0.1526
ACH-000304	gCSI	ACH-000304	Drug_988	237949	0.4701	7.272	7.279	0.0201	0.9988	0.0306	3.928	0.3251	0.6749	0.3136
ACH-000212	gCSI	ACH-000212	Drug_795	242838	0.5238	7.28	7.351	0.053	0.987	0.1474	2.119	0.302	0.698	0.2778
ACH-000687	gCSI	ACH-000687	Drug_1087	242046	0.9673		8.351	1.023	0.1012	0.9549	4.0	0.0429	0.9571	0.0
ACH-000680	gCSI	ACH-000680	Drug_435	241155	0.8883	2.684	4.484	3.513	0.8847	0.387	0.3586	0.1115	0.8885	0.0416
ACH-000677	gCSI	ACH-000677	Drug_1163	237517	0.9406		7.228	1.467	0.6556	0.8884	0.3759	0.0621	0.9379	0.0
ACH-000565	gCSI	ACH-000565	Drug_988	237864	0.6652	6.911	7.109	0.0056	0.9998	0.3539	2.698	0.1878	0.8122	0.1633
ACH-000855	gCSI	ACH-000855	Drug_279	241406	0.9175		2.017	0.0	0.0	0.835	0.0	0.0825	0.9175	0.0
ACH-000759	gCSI	ACH-000759	Drug_1105	238616	0.9356		7.537	0.0183	0.9978	0.8908	4.0	0.029	0.971	0.0017
ACH-000838	gCSI	ACH-000838	Drug_201	243221	0.669	5.986	5.986	0.0114	0.9993	0.0	2.288	0.2586	0.7414	0.2407
ACH-000450	gCSI	ACH-000450	Drug_1005	238218	0.8323	3.244	3.244	38.93	0.4884	0.0	0.2112	0.1037	0.8963	0.0248
ACH-000356	gCSI	ACH-000356	Drug_883	239438	0.9335	-0.0	0.0	99.89	0.4314	0.0	0.1767	0.0616	0.9384	0.0009
ACH-000667	gCSI	ACH-000667	Drug_988	237698	0.4299	7.42	7.42	0.0154	0.9983	0.0	2.726	0.3723	0.6277	0.3572
ACH-000864	gCSI	ACH-000864	Drug_883	239231	0.9949		7.779	1.396	0.0924	0.9919	4.0	0.0059	0.9941	0.0
ACH-000212	gCSI	ACH-000212	Drug_1087	242028	0.7519	4.797	4.797	2.858	0.9271	0.0	0.2738	0.263	0.737	0.1816
ACH-000555	gCSI	ACH-000555	Drug_1087	242001	0.7434	4.719	4.719	4.776	0.8604	0.0	0.2441	0.2736	0.7264	0.1929
ACH-000270	gCSI	ACH-000270	Drug_865	240142	0.6119	5.97	8.443	0.4889	0.9175	0.45	0.4042	0.3293	0.6707	0.2548
ACH-000423	gCSI	ACH-000423	Drug_1105	238706	0.6596		8.896	0.0621	0.9803	0.5827	1.892	0.2596	0.7404	0.204
ACH-000273	gCSI	ACH-000273	Drug_1087	242327	0.6385	6.084	6.084	0.4883	0.9644	0.0	0.4575	0.3965	0.6035	0.3309
ACH-000204	gCSI	ACH-000204	Drug_895	240616	0.8668	4.856	5.053	0.0531	0.9985	0.2467	1.492	0.0849	0.9151	0.059
ACH-000017	gCSI	ACH-000017	Drug_1087	242330	0.9628		0.0	394200.0	0.0002	0.9209	0.0075	0.0373	0.9627	0.0
ACH-000330	gCSI	ACH-000330	Drug_1163	237234	0.9927		0.0	327.6	0.0523	0.9402	0.128	0.0072	0.9928	0.0
ACH-000633	gCSI	ACH-000633	Drug_501	239662	0.8414		7.177	0.2332	0.7739	0.7004	2.125	0.1709	0.8291	0.1152
ACH-000073	gCSI	ACH-000073	Drug_435	240874	0.9943		2.317	1558000.0	0.0	0.9883	0.0042	0.0057	0.9943	0.0
ACH-000024	gCSI	ACH-000024	Drug_1493	239058	0.6481	6.115	6.116	0.0087	0.9997	0.002	1.763	0.3708	0.6292	0.3474
ACH-000247	gCSI	ACH-000247	Drug_279	241465	0.9263		5.05	116600.0	-0.125	0.5792	2.314	0.0	1.0	0.0
ACH-000356	gCSI	ACH-000356	Drug_201	243474	0.8142	5.455	5.808	0.0446	0.9941	0.3834	1.791	0.1319	0.8681	0.1037
ACH-000374	gCSI	ACH-000374	Drug_865	240111	0.5582	8.326	8.659	0.0793	0.962	0.4311	2.585	0.3965	0.6035	0.3502
ACH-000364	gCSI	ACH-000364	Drug_435	241166	0.7851	5.232	5.232	0.6127	0.9396	0.0	0.7812	0.1866	0.8134	0.1396
ACH-000013	gCSI	ACH-000013	Drug_895	240662	0.8112	5.107	5.107	0.1939	0.9898	0.0	1.066	0.1402	0.8598	0.1054
ACH-000624	gCSI	ACH-000624	Drug_435	240921	0.7475	6.118	6.489	0.0617	0.9857	0.3914	1.786	0.2855	0.7145	0.2459
ACH-000677	gCSI	ACH-000677	Drug_1005	238329	0.7338	5.474	5.474	4.311	0.8027	0.0	0.528	0.0902	0.9098	0.0389
ACH-000019	gCSI	ACH-000019	Drug_865	240223	0.689		8.325	0.0428	0.99	0.5686	2.338	0.2629	0.7371	0.2118
ACH-000414	gCSI	ACH-000414	Drug_1493	238875	0.601	6.459	6.492	0.0772	0.9885	0.0397	1.076	0.4518	0.5482	0.4128
ACH-000202	gCSI	ACH-000202	Drug_795	242859	0.6479	6.803	6.955	0.0572	0.9783	0.285	2.406	0.1791	0.8209	0.156
ACH-000183	gCSI	ACH-000183	Drug_883	239407	0.9357	3.791	3.791	7.964	0.892	0.0	0.6239	0.0295	0.9705	0.0022
ACH-000356	gCSI	ACH-000356	Drug_795	243071	0.5382	7.281	7.359	0.0193	0.9981	0.175	2.426	0.2938	0.7062	0.271
ACH-001307	gCSI	ACH-001307	Drug_1493	238769	0.5952	6.67	6.77	0.0825	0.9819	0.1232	1.228	0.4755	0.5245	0.4367
ACH-000984	gCSI	ACH-000984	Drug_1087	242155	0.9372	4.037	4.037	5.949	0.8129	0.0	0.8408	0.0331	0.9669	0.0072
ACH-000205	gCSI	ACH-000205	Drug_1105	238671	0.676		7.922	0.0595	0.9935	0.5042	1.206	0.1828	0.8172	0.1362
ACH-000204	gCSI	ACH-000204	Drug_201	243449	0.6881	5.902	5.913	0.0378	0.9948	0.0218	1.866	0.2352	0.7648	0.2129
ACH-000910	gCSI	ACH-000910	Drug_279	241435	0.9888		7.81	0.0	-0.0	0.9776	0.0	0.0112	0.9888	0.0
ACH-000297	gCSI	ACH-000297	Drug_1127	241723	0.5999	6.994	7.207	0.0273	0.9979	0.2515	1.419	0.3306	0.6694	0.2921
ACH-000291	gCSI	ACH-000291	Drug_895	240665	0.8215	5.181	5.559	0.0776	0.9942	0.3158	1.148	0.1609	0.8391	0.1224
ACH-000996	gCSI	ACH-000996	Drug_1087	242152	0.837	3.402	5.097	1.973	0.9282	0.3632	0.3322	0.1715	0.8285	0.0907
ACH-000551	gCSI	ACH-000551	Drug_1087	242194	0.5898	7.102	7.585	0.0545	0.9911	0.3128	0.8842	0.5075	0.4925	0.4529
ACH-000704	gCSI	ACH-000704	Drug_1493	239048	0.5785	6.544	6.551	0.0492	0.9953	0.0092	1.038	0.4813	0.5187	0.4425
ACH-000478	gCSI	ACH-000478	Drug_435	241132	0.9316	-0.0043	0.0	107.7	0.3435	0.0009	0.1744	0.071	0.929	0.0034
ACH-000958	gCSI	ACH-000958	Drug_1493	239137	0.5784	6.95	7.07	0.1399	0.9273	0.176	1.575	0.5116	0.4884	0.4753
ACH-001239	gCSI	ACH-001239	Drug_1214	242798	0.7129		8.566	0.1006	0.9814	0.622	1.125	0.1554	0.8446	0.1027
ACH-000447	gCSI	ACH-000447	Drug_1087	242112	0.7554	5.649	6.043	0.0953	0.9908	0.2836	0.9232	0.2568	0.7432	0.207
ACH-000297	gCSI	ACH-000297	Drug_883	239308	0.9694		6.151	0.7035	0.8408	0.9154	0.6938	0.0274	0.9726	0.0
ACH-000212	gCSI	ACH-000212	Drug_279	241216	0.9871		8.145	18230000.0	-0.0	0.9741	0.0	0.0129	0.9871	0.0
ACH-000811	gCSI	ACH-000811	Drug_1127	241938	0.5625	7.296	7.672	0.0658	0.9913	0.2847	0.9736	0.4015	0.5985	0.3482
ACH-000019	gCSI	ACH-000019	Drug_1214	242650	0.6896		8.33	0.0603	0.9917	0.5697	1.382	0.1502	0.8498	0.1069
ACH-000449	gCSI	ACH-000449	Drug_1163	237412	0.9494	0.3335	0.3335	171.7	0.09	0.0	0.2104	0.0448	0.9552	0.0
ACH-000624	gCSI	ACH-000624	Drug_1105	238505	0.3693	8.212	8.251	0.0182	0.9985	0.1098	2.765	0.4033	0.5967	0.3835
ACH-000796	gCSI	ACH-000796	Drug_1163	237400	0.8888		6.377	0.1472	0.8988	0.7193	4.0	0.1013	0.8987	0.0666
ACH-000714	gCSI	ACH-000714	Drug_1105	238576	0.4253	7.987	8.023	0.0171	0.9986	0.143	4.0	0.3371	0.6629	0.3211
ACH-000013	gCSI	ACH-000013	Drug_1127	241877	0.4572	7.886	7.962	0.0243	0.9958	0.1781	2.511	0.5254	0.4746	0.4974
ACH-000260	gCSI	ACH-000260	Drug_1087	242342	0.4195	8.235	8.597	0.0746	0.9705	0.2344	0.759	0.694	0.306	0.6601
ACH-000966	gCSI	ACH-000966	Drug_988	237742	0.4237	7.458	7.458	0.0507	0.9841	0.0	2.285	0.3821	0.6179	0.3641
ACH-000222	gCSI	ACH-000222	Drug_883	239187	0.8397		6.537	0.2126	0.9741	0.6222	0.6802	0.1559	0.8441	0.0898
ACH-000435	gCSI	ACH-000435	Drug_1214	242481	0.8649		7.982	0.0664	0.9787	0.7965	2.119	0.0524	0.9476	0.0213
ACH-000231	gCSI	ACH-000231	Drug_895	240572	0.8968	4.399	4.399	5.04	0.5903	0.0	0.7838	0.0665	0.9335	0.0303
ACH-000680	gCSI	ACH-000680	Drug_279	241557	0.9717		10.68	1.202	0.0829	0.9717	4.0	0.027	0.973	0.0
ACH-000551	gCSI	ACH-000551	Drug_279	241377	0.6926	6.494	6.587	7268.0	0.7395	0.2871	4.0	0.0004	0.9996	0.0
ACH-000633	gCSI	ACH-000633	Drug_883	239260	0.9698		6.192	0.1794	0.8817	0.9173	4.0	0.0258	0.9742	0.0
ACH-000423	gCSI	ACH-000423	Drug_501	239913	0.8171		7.128	0.2134	0.8133	0.6491	2.572	0.1957	0.8043	0.1451
ACH-000273	gCSI	ACH-000273	Drug_279	241510	0.9084		11.04	0.0	-0.0	0.8169	0.0	0.0916	0.9084	0.0
ACH-000478	gCSI	ACH-000478	Drug_1127	241942	0.722		7.613	0.1784	0.9367	0.5381	1.022	0.2524	0.7476	0.1907
ACH-000470	gCSI	ACH-000470	Drug_865	240339	0.9682		8.687	0.7645	0.2785	0.9593	4.0	0.0286	0.9714	0.0
ACH-000861	gCSI	ACH-000861	Drug_501	239740	0.9163		8.038	123100000.0	-0.0	0.8327	0.0	0.0837	0.9163	0.0
ACH-000996	gCSI	ACH-000996	Drug_795	242958	0.621	7.084	7.299	0.0541	0.9884	0.3107	1.962	0.2348	0.7652	0.2047
ACH-000219	gCSI	ACH-000219	Drug_1005	237961	0.6591	6.045	6.045	2.658	0.9868	0.0	2.851	0.0341	0.9659	0.0221
ACH-000013	gCSI	ACH-000013	Drug_1005	238249	0.9956		11.06	0.0	-0.0	0.9912	0.0	0.0044	0.9956	0.0
ACH-000796	gCSI	ACH-000796	Drug_1105	238612	0.2867	8.564	8.603	0.0223	0.9981	0.07	1.695	0.5071	0.4929	0.4792
ACH-000996	gCSI	ACH-000996	Drug_201	243361	0.7474	5.7	5.95	0.0565	0.9973	0.2245	1.034	0.2015	0.7985	0.1598
ACH-000875	gCSI	ACH-000875	Drug_1005	238078	0.7173	5.695	5.695	3.042	0.9435	0.0	1.399	0.0259	0.9741	0.0082
ACH-000364	gCSI	ACH-000364	Drug_1163	237537	0.9328		6.327	0.3464	0.9184	0.8273	0.8183	0.0618	0.9382	0.012
ACH-000749	gCSI	ACH-000749	Drug_865	240047	0.5423	7.867	8.036	0.0274	0.9957	0.3195	2.619	0.3631	0.6369	0.3304
ACH-000366	gCSI	ACH-000366	Drug_895	240720	0.8599	4.293	4.293	4.048	0.8507	0.0	0.4386	0.1284	0.8716	0.0648
ACH-000375	gCSI	ACH-000375	Drug_1087	242086	0.719	5.67	5.67	0.3631	0.9172	0.0	0.89	0.2705	0.7295	0.2265
ACH-000423	gCSI	ACH-000423	Drug_883	239512	0.8589	3.832	3.832	7.921	0.8227	0.0	0.3195	0.1168	0.8832	0.0451
ACH-000880	gCSI	ACH-000880	Drug_1214	242414	0.6069		9.434	0.0968	0.9689	0.5625	1.442	0.2782	0.7218	0.2181
ACH-000383	gCSI	ACH-000383	Drug_201	243494	0.6991	5.835	5.842	0.01	0.9996	0.02	2.616	0.2166	0.7834	0.2005
ACH-000348	gCSI	ACH-000348	Drug_883	239491	0.9442	1.849	1.849	48.53	0.4712	0.0	0.2812	0.045	0.955	0.0005
ACH-000207	gCSI	ACH-000207	Drug_1493	238839	0.5953	6.439	6.444	0.0462	0.9958	0.007	1.071	0.455	0.545	0.4171
ACH-000380	gCSI	ACH-000380	Drug_1127	241801	0.314	8.137	8.138	0.0096	0.9996	0.0054	4.0	0.6817	0.3183	0.671
ACH-000875	gCSI	ACH-000875	Drug_1127	241706	0.6412	6.648	8.27	0.0676	0.9835	0.4957	1.271	0.3612	0.6388	0.2985
ACH-000994	gCSI	ACH-000994	Drug_1493	238924	0.6284	6.345	6.404	0.1068	0.9735	0.0729	1.158	0.415	0.585	0.3772
ACH-000733	gCSI	ACH-000733	Drug_883	239277	0.779	5.158	5.444	0.6772	0.9714	0.151	0.5458	0.1764	0.8236	0.1146
ACH-000599	gCSI	ACH-000599	Drug_1127	241891	0.4367	8.105	8.265	0.075	0.9764	0.2074	1.454	0.5679	0.4321	0.5269
ACH-000599	gCSI	ACH-000599	Drug_1214	242704	0.6812		8.697	0.0487	0.9913	0.5927	1.874	0.1808	0.8192	0.1363
ACH-000759	gCSI	ACH-000759	Drug_1493	239019	0.8582		6.125	0.1315	0.7913	0.5998	4.0	0.1496	0.8504	0.1176
ACH-000423	gCSI	ACH-000423	Drug_1493	239109	0.6437	6.138	6.138	0.0424	0.9914	0.0	2.104	0.3771	0.6229	0.3576
ACH-000915	gCSI	ACH-000915	Drug_201	243398	0.6954	5.949	6.005	0.0344	0.9971	0.0886	1.527	0.242	0.758	0.2135
ACH-000936	gCSI	ACH-000936	Drug_1087	242076	0.7129	4.197	7.385	0.2007	0.9606	0.4874	0.5011	0.338	0.662	0.2644
ACH-000906	gCSI	ACH-000906	Drug_1214	242485	0.7809		8.817	0.1308	0.9499	0.7271	4.0	0.1297	0.8703	0.0856
ACH-000954	gCSI	ACH-000954	Drug_895	240527	0.8253	4.928	4.928	1.142	0.9099	0.0	0.7115	0.1432	0.8568	0.0952
ACH-000936	gCSI	ACH-000936	Drug_1005	238039	0.9088		6.125	29.82	0.8237	0.7426	3.998	0.0105	0.9895	0.0025
ACH-000885	gCSI	ACH-000885	Drug_1087	242383	0.7441	5.741	6.837	0.0458	0.9956	0.4589	0.9903	0.3023	0.6977	0.2421
ACH-000714	gCSI	ACH-000714	Drug_1493	238979	0.6538	6.077	6.077	0.0336	0.9944	0.0	2.264	0.3613	0.6387	0.3431
ACH-000719	gCSI	ACH-000719	Drug_988	237871	0.6432	6.929	7.151	0.0366	0.9943	0.3206	2.001	0.2052	0.7948	0.1765
ACH-000356	gCSI	ACH-000356	Drug_1005	238228	0.5518	7.287	7.34	0.023	0.9984	0.1949	4.0	0.2828	0.7172	0.2657
ACH-000677	gCSI	ACH-000677	Drug_1105	238732	0.508	8.43	8.786	0.0455	0.9919	0.3829	1.77	0.366	0.634	0.3213
ACH-000565	gCSI	ACH-000565	Drug_1214	242713	0.9263		5.05	549.2	0.0	0.5792	2.314	0.0	1.0	0.0
ACH-000582	gCSI	ACH-000582	Drug_988	237614	0.4121	7.547	7.549	0.0105	0.9994	0.006	2.672	0.4035	0.5965	0.3879
ACH-000565	gCSI	ACH-000565	Drug_1163	237463	0.9584	-1.534	0.0	149.1	0.2617	0.2459	0.1917	0.0377	0.9623	0.0
ACH-000012	gCSI	ACH-000012	Drug_883	239321	0.3565	8.283	8.355	0.0229	0.9954	0.1133	1.54	0.768	0.232	0.7422
ACH-001306	gCSI	ACH-001306	Drug_201	243207	0.7083	5.747	5.747	0.125	0.9851	0.0	1.186	0.2075	0.7925	0.1742
ACH-000972	gCSI	ACH-000972	Drug_1087	242149	0.4653	7.851	8.341	0.0438	0.9919	0.2501	0.6156	0.6364	0.3636	0.596
ACH-000012	gCSI	ACH-000012	Drug_988	237700	0.4635	7.265	7.268	0.0565	0.9897	0.015	4.0	0.3274	0.6726	0.3166
ACH-000805	gCSI	ACH-000805	Drug_883	239229	0.9111	2.302	2.302	23.29	0.7148	0.0	0.2503	0.0766	0.9234	0.0111
ACH-000838	gCSI	ACH-000838	Drug_988	237567	0.4619	7.229	7.229	0.0423	0.9942	0.0	4.0	0.322	0.678	0.3117
ACH-000315	gCSI	ACH-000315	Drug_279	241379	0.9263		5.05	549.2	0.0	0.5792	2.314	0.0	1.0	0.0
ACH-000277	gCSI	ACH-000277	Drug_895	240513	0.9431	4.367	4.418	1075.0	0.923	0.1877	4.0	0.0017	0.9983	0.0
ACH-000849	gCSI	ACH-000849	Drug_895	240629	0.6775	6.013	6.034	0.0381	0.9934	0.0489	2.099	0.3329	0.6671	0.3118
ACH-000927	gCSI	ACH-000927	Drug_1163	237179	0.9684	3.219	3.22	20.83	0.8506	0.0008	0.635	0.0128	0.9872	0.0
ACH-000149	gCSI	ACH-000149	Drug_501	239920	0.8164		7.125	0.2037	0.83	0.6475	3.523	0.1963	0.8037	0.1487
ACH-000687	gCSI	ACH-000687	Drug_201	243259	0.6753	5.947	5.947	0.0506	0.9963	0.0	1.257	0.2538	0.7462	0.2218
ACH-000998	gCSI	ACH-000998	Drug_1105	238433	0.8045		7.155	0.0207	0.9979	0.6282	4.0	0.0616	0.9384	0.0432
ACH-000621	gCSI	ACH-000621	Drug_865	240225	0.5729	8.04	8.353	0.0274	0.9955	0.4113	2.396	0.3631	0.6369	0.3207
ACH-000555	gCSI	ACH-000555	Drug_865	239982	0.5341	8.25	8.391	0.0148	0.9966	0.3633	4.0	0.399	0.601	0.3649
ACH-000877	gCSI	ACH-000877	Drug_435	240855	0.9704	1.392	1.392	64.96	0.4074	0.0	0.3235	0.027	0.973	0.0
ACH-000114	gCSI	ACH-000114	Drug_865	240332	0.6868		8.051	0.0908	0.9762	0.536	1.333	0.2493	0.7507	0.1945
ACH-000849	gCSI	ACH-000849	Drug_279	241436	0.9588		6.397	18.99	0.2564	0.9006	0.3742	0.0134	0.9866	0.0
ACH-000147	gCSI	ACH-000147	Drug_988	237931	0.4277	7.451	7.452	0.0047	0.9998	0.0053	2.974	0.3786	0.6214	0.3646
ACH-000667	gCSI	ACH-000667	Drug_435	240927	0.8799		5.745	0.178	0.989	0.5942	0.7329	0.1206	0.8794	0.0651
ACH-000855	gCSI	ACH-000855	Drug_1493	238993	0.487	7.114	7.129	0.0608	0.9921	0.0162	0.9149	0.6209	0.3791	0.5816
ACH-000435	gCSI	ACH-000435	Drug_795	242883	0.7035	6.49	6.665	0.012	0.9992	0.3323	2.712	0.1167	0.8833	0.0972
ACH-000535	gCSI	ACH-000535	Drug_1105	238391	0.5535	7.367	7.635	0.0713	0.9918	0.2629	1.212	0.2178	0.7822	0.1791
ACH-000617	gCSI	ACH-000617	Drug_895	240666	0.9128		5.082	0.1344	0.9829	0.5176	1.743	0.0545	0.9455	0.0316
ACH-000657	gCSI	ACH-000657	Drug_1214	242406	0.7318		7.967	0.1453	0.9654	0.5943	1.25	0.1048	0.8952	0.0655
ACH-000906	gCSI	ACH-000906	Drug_201	243290	0.6888	5.867	5.867	0.0397	0.9948	0.0	1.887	0.2286	0.7714	0.207
ACH-000555	gCSI	ACH-000555	Drug_895	240382	0.787	5.267	5.32	0.2568	0.9798	0.0531	0.9091	0.1826	0.8174	0.1405
ACH-000965	gCSI	ACH-000965	Drug_1493	239085	0.6533	6.079	6.079	0.1806	0.9308	0.0	1.281	0.3632	0.6368	0.3313
ACH-000674	gCSI	ACH-000674	Drug_988	237832	0.5381	6.894	6.912	0.025	0.9966	0.0482	2.485	0.2276	0.7724	0.2101
ACH-000311	gCSI	ACH-000311	Drug_435	240893	0.8683	4.777	5.08	0.1542	0.992	0.2805	1.183	0.0928	0.9072	0.061
ACH-000555	gCSI	ACH-000555	Drug_795	242811	0.6299	6.651	6.745	0.0251	0.9975	0.1912	2.211	0.159	0.841	0.1376
ACH-000260	gCSI	ACH-000260	Drug_435	241123	0.8354	5.099	5.13	0.0302	0.9982	0.1263	4.0	0.0992	0.9008	0.0878
ACH-000775	gCSI	ACH-000775	Drug_1127	241721	0.8032		7.108	0.088	0.983	0.6199	1.254	0.1581	0.8419	0.1075
ACH-000966	gCSI	ACH-000966	Drug_201	243396	0.6777	5.934	5.934	0.0326	0.9971	0.0	1.625	0.2468	0.7532	0.2217
ACH-000617	gCSI	ACH-000617	Drug_988	237845	0.481	7.145	7.148	0.0216	0.9976	0.011	3.213	0.2977	0.7023	0.2846
ACH-000311	gCSI	ACH-000311	Drug_1005	238072	0.9004	4.134	4.134	20.27	0.8157	0.0	0.5706	0.0164	0.9836	0.0
ACH-000864	gCSI	ACH-000864	Drug_501	239635	0.7876		7.144	0.283	0.7125	0.5945	2.379	0.2278	0.7722	0.1786
ACH-000805	gCSI	ACH-000805	Drug_1127	241643	0.6251	7.517	7.849	0.0295	0.9951	0.4156	2.323	0.3562	0.6438	0.3135
ACH-000012	gCSI	ACH-000012	Drug_279	241329	0.6146	6.293	6.293	5.963	0.7649	0.0	0.64	0.0534	0.9466	0.016
ACH-000717	gCSI	ACH-000717	Drug_865	240034	0.6577	6.988	7.521	0.0599	0.9902	0.4167	1.462	0.2328	0.7672	0.1912
ACH-000946	gCSI	ACH-000946	Drug_865	240130	0.4014	8.55	8.677	0.057	0.9829	0.2319	2.145	0.5387	0.4613	0.5032
ACH-000207	gCSI	ACH-000207	Drug_988	237624	0.439	7.405	7.409	0.0121	0.9991	0.0126	2.626	0.3647	0.6353	0.3486
ACH-000447	gCSI	ACH-000447	Drug_795	242919	0.6361	6.885	7.0	0.0089	0.9993	0.2723	2.969	0.1908	0.8092	0.1705
ACH-000776	gCSI	ACH-000776	Drug_1105	238654	0.3967	8.638	8.795	0.043	0.9924	0.2448	1.863	0.4497	0.5503	0.4135
ACH-000478	gCSI	ACH-000478	Drug_1105	238718	0.7361		7.917	0.0946	0.9676	0.5957	1.718	0.1479	0.8521	0.1071
ACH-000183	gCSI	ACH-000183	Drug_279	241415	0.9843		9.462	0.0	0.0	0.9686	0.0	0.0157	0.9843	0.0
ACH-000374	gCSI	ACH-000374	Drug_1163	237290	0.919	1.762	1.762	70.89	0.2885	0.0	0.2284	0.0713	0.9287	0.0069
ACH-000450	gCSI	ACH-000450	Drug_988	237810	0.3618	7.829	7.829	0.0194	0.9987	0.0	4.0	0.4794	0.5206	0.4691
ACH-000449	gCSI	ACH-000449	Drug_201	243466	0.5702	6.644	6.697	0.1375	0.9829	0.0449	0.7677	0.4283	0.5717	0.3774
ACH-000380	gCSI	ACH-000380	Drug_279	241393	0.9263		5.05	549.2	0.0	0.5792	2.314	0.0	1.0	0.0
ACH-000042	gCSI	ACH-000042	Drug_435	241077	0.7725	5.29	5.29	0.3898	0.9788	0.0	0.6926	0.208	0.792	0.1556
ACH-000674	gCSI	ACH-000674	Drug_1163	237431	0.9428		4.701	63.47	0.9998	0.5109	4.0	0.0009	0.9991	0.0
ACH-000541	gCSI	ACH-000541	Drug_1214	242617	0.5335	8.332	8.726	0.0612	0.9848	0.4076	1.861	0.2674	0.7326	0.2287
ACH-000936	gCSI	ACH-000936	Drug_501	239656	0.9273		6.875	0.2889	0.5205	0.8482	4.0	0.0746	0.9254	0.0252
ACH-000149	gCSI	ACH-000149	Drug_201	243555	0.6457	6.144	6.149	0.0102	0.9996	0.0108	1.907	0.2983	0.7017	0.2765
ACH-000247	gCSI	ACH-000247	Drug_895	240658	0.7327	5.873	6.227	0.0504	0.9962	0.2806	1.011	0.29	0.71	0.2419
ACH-000875	gCSI	ACH-000875	Drug_865	240093	0.6148	7.062	7.925	0.1607	0.9664	0.41	0.8624	0.2976	0.7024	0.2373
ACH-000881	gCSI	ACH-000881	Drug_501	239831	0.8565		7.007	0.1439	0.873	0.7137	2.925	0.1506	0.8494	0.1008
ACH-000875	gCSI	ACH-000875	Drug_279	241300	0.5494	6.702	6.702	1.21	0.9746	0.0	0.8469	0.0595	0.9405	0.0264
ACH-000052	gCSI	ACH-000052	Drug_1087	242003	0.8148		8.427	0.0928	0.9028	0.7487	1.189	0.2316	0.7684	0.1462
ACH-001306	gCSI	ACH-001306	Drug_501	239575	0.8528		6.992	0.0929	0.9658	0.7048	4.0	0.1541	0.8459	0.1073
ACH-000204	gCSI	ACH-000204	Drug_501	239816	0.8325		7.299	0.2234	0.7936	0.6953	2.12	0.1836	0.8164	0.1255
ACH-000759	gCSI	ACH-000759	Drug_795	243055	0.757		7.198	0.1018	0.9504	0.5442	2.289	0.1432	0.8568	0.1109
